ID,Title,Episodes,Type,Aired,Producers,Studios,Source,Genres,Duration (mins),Score,Scored By,Rank,Popularity,Year
55717.0,Dekisokonai to Yobareta Motoeiyuu wa Jikka kara Tsuihou sareta node Sukikatte ni Ikiru Koto ni Shita,12.0,TV,"Apr 2, 2024 to Jun 18, 2024","MediaNet, Movic, KlockWorx, King Records, Crunchyroll, U-NEXT, TO Books, Happinet Phantom Studios","Studio Deen, Marvy Jack",Light novel,"Action, Adventure, Fantasy",23.0,5.19,27809.0,127142.0,2561.0,2024.0
55720.0,Genjitsu no Rimuru: Sunshine in the Slime,2.0,ONA,"Jun 21, 2023 to Jul 18, 2023",UNKNOWN,AQUA ARIS,Original,"Comedy, Fantasy",9.0,5.83,1790.0,106432.0,6911.0,2023.0
55725.0,4 Ju Aein,10.0,ONA,"Apr 4, 2023",Laftel,UNKNOWN,Web manga,UNKNOWN,4.0,6.76,569.0,54802.0,11172.0,2023.0
55731.0,Wu Nao Monu,15.0,ONA,"Jul 4, 2023 to Oct 3, 2023",bilibili,Changchun Unity of Knowledge and Action Animation,Web manga,"Drama, Fantasy",8.0,6.72,957.0,57272.0,7951.0,2023.0
55733.0,Di Yi Xulie,16.0,ONA,"Jul 19, 2023 to Oct 25, 2023","Tencent Animation & Comics, bilibili",Passion Paint Animation,Web novel,"Action, Adventure, Fantasy, Sci-Fi",19.0,7.61,529.0,15122.0,12184.0,2023.0
55739.0,Wuhang Zhanshen,50.0,ONA,"Jun 24, 2023 to Dec 2, 2023",iQIYI,Ruo Hong Culture,Web novel,"Action, Adventure, Fantasy",10.0,6.33,162.0,80072.0,15090.0,2023.0
55740.0,The Land of Miracles 3rd Season,15.0,ONA,"Jul 15, 2023 to Oct 14, 2023","iQIYI, High Energy Studio",CG Year,Web novel,"Action, Fantasy",22.0,7.46,262.0,20462.0,14602.0,2023.0
55742.0,Mahoutsukai no Yome Season 2 Part 2,12.0,TV,"Oct 5, 2023 to Dec 21, 2023","flying DOG, bilibili, Mag Garden, Chiptune, Twin Engine",Studio Kafka,Manga,"Drama, Fantasy, Romance",24.0,7.89,39657.0,8312.0,2155.0,2023.0
55745.0,Ni Tian Xieshen,30.0,ONA,"Sep 23, 2023 to Mar 30, 2024","iQIYI, High Energy Studio",Foch Film,Web novel,"Action, Fantasy",21.0,7.75,562.0,11352.0,12507.0,2023.0
55749.0,Megami no Café Terrace 2nd Season,12.0,TV,"Jul 5, 2024 to Sep 20, 2024","Marvelous Entertainment, Mainichi Broadcasting System, Kodansha, Half H.P Studio",Tezuka Productions,Manga,"Comedy, Romance, Ecchi",23.0,7.37,20328.0,24522.0,2888.0,2024.0
55750.0,Unmei Kyoudoutai!,1.0,Music,"Apr 22, 2023",UNKNOWN,UNKNOWN,Original,UNKNOWN,3.0,6.56,371.0,,15064.0,2023.0
55753.0,Okashi na Tensei Mini Anime,10.0,ONA,"Jun 23, 2023 to Jul 2, 2023",UNKNOWN,AQUA ARIS,Light novel,"Comedy, Gourmet",3.0,5.71,235.0,111452.0,14872.0,2023.0
55754.0,Ayaka Mini Anime,16.0,ONA,"Jun 23, 2023 to Oct 3, 2023",UNKNOWN,AQUA ARIS,Original,"Comedy, Fantasy",2.0,5.93,105.0,101492.0,16948.0,2023.0
55756.0,Dai Ichiya,1.0,Music,"Jun 24, 2023",UNKNOWN,UNKNOWN,Original,UNKNOWN,4.0,6.22,117.0,,20698.0,2023.0
55762.0,"Ququ Bucai, Zaixia Yeguai 2nd Season",16.0,ONA,"Jul 2, 2023 to Oct 15, 2023",bilibili,Kung Fu Frog Animation,Web manga,"Action, Adventure, Comedy, Fantasy",19.0,6.8,777.0,52922.0,10212.0,2023.0
55774.0,"Himesama ""Goumon"" no Jikan desu",12.0,TV,"Jan 9, 2024 to Mar 26, 2024","Shogakukan-Shueisha Productions, Magic Capsule, Shogakukan Music & Digital Entertainment, Bushiroad, Tokyo MX, Universal Music Japan, Kansai Telecasting, BS11, JR East Marketing & Communications, AbemaTV, Bandai Spirits",PINE JAM,Manga,"Comedy, Fantasy, Gourmet",23.0,7.25,22359.0,30592.0,2822.0,2024.0
55775.0,Kizuna no Allele Season 2,12.0,TV,"Oct 5, 2023 to Dec 21, 2023","TV Tokyo, Shogakukan-Shueisha Productions, Animax, Movic, Bandai, Shogakukan Music & Digital Entertainment, NTT Docomo, Legs, NetEase, Kizuna AI","Wit Studio, Signal.MD",Original,UNKNOWN,22.0,5.69,1384.0,112592.0,8856.0,2023.0
55790.0,Zhen Hun Jie 3rd Season,16.0,ONA,"Jul 29, 2023 to Nov 4, 2023",bilibili,L²Studio,Manga,"Action, Fantasy, Supernatural",22.0,7.12,279.0,37552.0,12374.0,2023.0
55791.0,"""Oshi no Ko"" 2nd Season",13.0,TV,"Jul 3, 2024 to Oct 6, 2024","Delfi Sound, Shueisha, CyberAgent, Kadokawa",Doga Kobo,Manga,UNKNOWN,25.0,8.66,120531.0,712.0,676.0,2024.0
55799.0,Time Gram,1.0,Music,"Jun 27, 2023",UNKNOWN,UNKNOWN,Original,UNKNOWN,4.0,6.38,105.0,,21292.0,2023.0
55802.0,The iDOLM@STER Cinderella Girls: U149 Special,1.0,Special,"Oct 25, 2023",UNKNOWN,CygamesPictures,Web manga,UNKNOWN,25.0,7.36,767.0,24832.0,12170.0,2023.0
55804.0,Kimberly Mahou Gakkou no Yukai na Nichijou,36.0,ONA,"Jun 28, 2023 to Oct 20, 2023",UNKNOWN,AQUA ARIS,Light novel,"Action, Fantasy",1.0,5.58,184.0,116682.0,15077.0,2023.0
55806.0,Eiyuu Kyoushitsu Specials,3.0,Special,"Jan 26, 2024 to Mar 27, 2024",UNKNOWN,Actas,Light novel,"Action, Fantasy, Ecchi",13.0,6.17,357.0,88742.0,9175.0,2024.0
55809.0,Xian Ni,76.0,ONA,"Sep 25, 2023 to ?",Tencent Penguin Pictures,BUILD DREAM,Novel,"Action, Adventure, Fantasy",25.0,8.1,902.0,5162.0,9778.0,2023.0
55813.0,Mashle: Shinkakusha Kouho Senbatsu Shiken-hen,12.0,TV,"Jan 6, 2024 to Mar 30, 2024","Aniplex, Shueisha, ADK, INSPION Edge",A-1 Pictures,Manga,"Action, Comedy, Fantasy",23.0,7.82,194584.0,9802.0,635.0,2024.0
55818.0,Mushoku Tensei II: Isekai Ittara Honki Dasu - Shugo Jutsushi Fitz,1.0,TV Special,"Jul 3, 2023","Frontier Works, TOHO, TOHO animation, Hakuhodo DY Music & Pictures, BS11, Egg Firm, Kadokawa, GREE Entertainment",Studio Bind,Light novel,"Adventure, Drama, Fantasy, Ecchi",24.0,7.53,123391.0,18032.0,1265.0,2023.0
55821.0,You Shou Yan 2nd Season,12.0,ONA,"Jun 30, 2023 to Sep 15, 2023",bilibili,Fenz,Manga,"Comedy, Fantasy",6.0,7.21,173.0,32662.0,16711.0,2023.0
55823.0,Natsume Yuujinchou Shichi,12.0,TV,"Oct 8, 2024 to ?","TV Tokyo, Aniplex, Nihon Ad Systems, Hakusensha, Ai Addiction",Shuka,Manga,"Slice of Life, Supernatural",23.0,8.57,1762.0,1082.0,4207.0,2024.0
55826.0,Seishun Archive,1.0,Music,"Jul 1, 2023",Hololive Production,Studio Kai,Original,UNKNOWN,3.0,6.92,504.0,,14384.0,2023.0
55829.0,Shi Fang Jian Sheng,18.0,ONA,"Jul 1, 2023 to Aug 20, 2023",Tencent Penguin Pictures,Cloud Culture,Web novel,"Action, Adventure, Fantasy",13.0,6.67,213.0,59922.0,14896.0,2023.0
55844.0,Tasogare Out Focus,12.0,TV,"Jul 4, 2024 to Sep 19, 2024","Sotsu, Kodansha, Movic, BS Fuji, Ai Addiction, Crunchyroll, AQUA ARIS",Studio Deen,Manga,UNKNOWN,23.0,7.51,10507.0,18772.0,3591.0,2024.0
55845.0,Kidou Senshi Gundam: Fukushuu no Requiem,6.0,ONA,"Oct 17, 2024",Bandai Namco Filmworks,"Sunrise, SAFEHOUSE Inc.",Original,"Action, Sci-Fi",30.0,6.41,681.0,75272.0,8186.0,2024.0
55848.0,Isekai Suicide Squad,10.0,TV,"Jul 6, 2024 to Sep 7, 2024","Magic Capsule, Warner Bros. Japan, ONEMUSIC",Wit Studio,Other,"Action, Fantasy",24.0,6.51,37225.0,69052.0,1671.0,2024.0
55849.0,Night Tail,,OVA,"Sep 29, 2023 to ?",UNKNOWN,Majin,Game,UNKNOWN,20.0,5.98,521.0,,11662.0,2023.0
55850.0,Tsuma ni Damatte Sokubaikai ni Ikun ja Nakatta,2.0,OVA,"Oct 6, 2023","Lune-Pictures, Antechinus",T-Rex,Manga,UNKNOWN,16.0,7.03,2065.0,,8764.0,2023.0
55854.0,Hero,1.0,Music,"Jun 30, 2023",UNKNOWN,UNKNOWN,Original,UNKNOWN,3.0,6.24,206.0,,17555.0,2023.0
55855.0,Kuroshitsuji: Kishuku Gakkou-hen,11.0,TV,"Apr 13, 2024 to Jun 22, 2024","Aniplex, Square Enix, Magic Capsule, Crunchyroll",CloverWorks,Manga,"Action, Mystery, Supernatural",24.0,7.87,24533.0,8602.0,2416.0,2024.0
55864.0,Jiu Chen Fengyun Lu,40.0,ONA,"Jul 11, 2023 to Nov 21, 2023",Youku,Ruo Hong Culture,Web novel,"Action, Adventure, Fantasy",10.0,6.78,291.0,53702.0,14221.0,2023.0
55866.0,Yubisaki to Renren,12.0,TV,"Jan 6, 2024 to Mar 23, 2024","Mainichi Broadcasting System, Kodansha, NBCUniversal Entertainment Japan, Tokyo MX, Crunchyroll, TO Books, Myrica Music, NetEase",Ajia-do,Manga,UNKNOWN,23.0,8.22,109749.0,3622.0,1004.0,2024.0
55871.0,Utakata Lullaby (2023),1.0,Music,"Jun 14, 2023",UNKNOWN,UNKNOWN,Original,UNKNOWN,3.0,5.73,370.0,,15001.0,2023.0
55874.0,Doraemon Movie 43: Nobita no Chikyuu Symphony,1.0,Movie,"Mar 1, 2024",UNKNOWN,Shin-Ei Animation,Manga,"Adventure, Comedy, Sci-Fi",115.0,7.06,297.0,40492.0,12744.0,2024.0
55877.0,Henjin no Salad Bowl,12.0,TV,"Apr 5, 2024 to Jun 21, 2024","Pierrot, TBS, CBC Television, KlockWorx, Hakuhodo DY Music & Pictures, Universal Music Japan, BS11, Jinnan Studio, Nichion","SynergySP, Studio Comet",Light novel,"Comedy, Fantasy",24.0,7.29,24562.0,28232.0,2956.0,2024.0
55878.0,Hataraku Maou-sama!! Recap,1.0,Special,"Jul 6, 2023",UNKNOWN,Studio 3Hz,Light novel,"Comedy, Fantasy",23.0,6.06,3305.0,94822.0,6725.0,2023.0
55883.0,Shiori (2023),1.0,Music,"Jun 30, 2023",UNKNOWN,Studio Lemon,Mixed media,UNKNOWN,4.0,6.69,226.0,,17756.0,2023.0
55887.0,"Kekkon suru tte, Hontou desu ka",12.0,TV,"Oct 3, 2024 to ?","Sotsu, Pony Canyon, Studio Mausu, BS11, Rakuten",Ashi Productions,Manga,UNKNOWN,23.0,7.15,5431.0,35612.0,3018.0,2024.0
55888.0,Mushoku Tensei II: Isekai Ittara Honki Dasu Part 2,12.0,TV,"Apr 8, 2024 to Jul 1, 2024","Frontier Works, TOHO animation, Hakuhodo DY Music & Pictures, BS11, Egg Firm, Kadokawa, GREE Entertainment",Studio Bind,Light novel,"Adventure, Drama, Fantasy, Ecchi",23.0,8.45,221115.0,1632.0,560.0,2024.0
55889.0,Watashi no Shiawase na Kekkon: Watashi no Shiawase na Katachi,1.0,OVA,"Mar 15, 2024",UNKNOWN,Kinema Citrus,Novel,"Fantasy, Romance",23.0,7.58,6586.0,16022.0,4426.0,2024.0
55891.0,Uchuu Sanpo,1.0,Music,"Jul 7, 2023",UNKNOWN,OTOIRO,Original,UNKNOWN,2.0,6.31,126.0,,20015.0,2023.0
55894.0,Bokura no Ame-iro Protocol,12.0,TV,"Oct 8, 2023 to Dec 24, 2023","TV Asahi, Toei Video, Movic, KlockWorx, Tokyopop, Sony Music Entertainment, Nagoya Broadcasting Network, AQUA ARIS, Pia, BS Asahi, Miyazaki Broadcasting, Starry Cube, TV Asahi Music, Gekkou",Quad,Original,UNKNOWN,23.0,6.09,11402.0,92982.0,3822.0,2023.0
55902.0,Junjou Decamelon,,OVA,"Sep 1, 2023 to ?","Queen Bee, Mediabank",Blue bread,Manga,UNKNOWN,20.0,5.86,646.0,,11440.0,2023.0
55907.0,Abstractions Void,1.0,Music,"Mar 24, 2023","THINKR, Kamitsubaki Studio",UNKNOWN,Original,UNKNOWN,4.0,6.27,113.0,,20601.0,2023.0
55908.0,Golden Ray,1.0,Music,"Jul 2, 2023",UNKNOWN,Studio Gohan,Original,UNKNOWN,3.0,6.36,284.0,,16345.0,2023.0
55911.0,The Fable,25.0,TV,"Apr 7, 2024 to Sep 29, 2024","VAP, Kodansha, Nippon Television Network, Audio Planning U",Tezuka Productions,Manga,"Comedy, Suspense",22.0,8.03,18716.0,6032.0,2903.0,2024.0
55913.0,Kamisama no Iutoori,1.0,Music,"May 26, 2010",UNKNOWN,UNKNOWN,Original,UNKNOWN,3.0,6.4,177.0,,17884.0,2010.0
55920.0,Ahiru-kun no Chiisana Bouken,1.0,ONA,"Jul 8, 2023",UNKNOWN,UNKNOWN,Original,"Adventure, Slice of Life",5.0,5.9,191.0,102782.0,17547.0,2023.0
55925.0,Yet to Come (The Most Beautiful Moment),1.0,Music,"Jun 20, 2022",UNKNOWN,UNKNOWN,Original,UNKNOWN,3.0,5.94,132.0,,20155.0,2022.0
55929.0,S-Class (SKZOO ver.),1.0,Music,"Jul 2, 2023",UNKNOWN,UNKNOWN,Original,UNKNOWN,3.0,6.26,114.0,,20793.0,2023.0
55930.0,God's Menu (SKZOO ver.),1.0,Music,"Feb 3, 2021",UNKNOWN,UNKNOWN,Original,UNKNOWN,1.0,6.1,107.0,,21154.0,2021.0
55933.0,Youtiful,1.0,Music,"Jul 6, 2023",UNKNOWN,UNKNOWN,Original,UNKNOWN,3.0,6.21,111.0,,21045.0,2023.0
55937.0,Gangu,1.0,Music,"Jul 12, 2023",Kamitsubaki Studio,UNKNOWN,Original,UNKNOWN,3.0,6.32,105.0,,20939.0,2023.0
55939.0,Synduality: Kagaku Kouza,13.0,ONA,"Jul 12, 2023 to Mar 20, 2024",UNKNOWN,Studio PuYUKAI,Mixed media,"Comedy, Sci-Fi",2.0,5.78,127.0,108392.0,15403.0,2023.0
55954.0,Overd,1.0,Music,"Jul 28, 2022",Hololive Production,UNKNOWN,Original,UNKNOWN,3.0,6.29,247.0,,17393.0,2022.0
55957.0,Higeki no Genkyou to Naru Saikyou Gedou Last Boss Joou wa Tami no Tame ni Tsukushimasu. Mini,12.0,ONA,"Jul 9, 2023 to Sep 24, 2023",UNKNOWN,AQUA ARIS,Light novel,"Fantasy, Romance",2.0,5.88,269.0,103772.0,13326.0,2023.0
55968.0,Hana ni Kaze,1.0,Music,"Feb 10, 2023",UNKNOWN,UNKNOWN,Original,UNKNOWN,3.0,6.15,103.0,,20913.0,2023.0
55973.0,30-sai made Doutei dato Mahoutsukai ni Nareru Rashii,12.0,TV,"Jan 11, 2024 to Mar 28, 2024","TV Tokyo, Square Enix, Sotsu, TV Osaka, DAX Production, Avex Pictures, TV Aichi, BS TV Tokyo, MAGNET",Satelight,Manga,"Boys Love, Comedy, Supernatural",23.0,7.64,28160.0,14142.0,2802.0,2024.0
55975.0,Shuumatsu no Walküre Mini Countdown Anime,8.0,ONA,"Sep 24, 2021 to Oct 1, 2021",UNKNOWN,AQUA ARIS,Manga,"Action, Comedy",0.75,5.7,137.0,112152.0,16477.0,2021.0
55977.0,Shuumatsu no Walküre Mini Anime (Cartoon Network Nite),12.0,TV,"Oct 3, 2021 to Dec 19, 2021",UNKNOWN,AQUA ARIS,Manga,"Action, Comedy",2.0,6.02,113.0,96732.0,16427.0,2021.0
55986.0,Na mo Naki Nanimo Kamo,1.0,Music,"May 29, 2023",Toei Animation,UNKNOWN,Original,UNKNOWN,4.0,6.78,431.0,,14924.0,2023.0
55987.0,Itsuwari no Kotowari,1.0,Music,"May 29, 2023",UNKNOWN,UNKNOWN,Original,UNKNOWN,3.0,6.66,382.0,,15425.0,2023.0
55988.0,"Kiutsu, Hakudakusu",1.0,Music,"Jun 26, 2023",Toei Animation,UNKNOWN,Original,UNKNOWN,3.0,6.43,344.0,,15895.0,2023.0
55993.0,Fanren Xiu Xian Chuan: Xinghai Feichi Pian Xuzhang,4.0,ONA,"Jul 30, 2023 to Aug 20, 2023",bilibili,"Original Force, Wonder Cat Animation",Web novel,"Action, Adventure, Fantasy",23.0,7.75,685.0,11482.0,12427.0,2023.0
55994.0,Sword Art Online Alternative: Gun Gale Online II,12.0,TV,"Oct 5, 2024 to ?","Aniplex, Magic Capsule, Bandai Namco Entertainment, Egg Firm, Straight Edge, Kadokawa",A-1 Pictures,Light novel,UNKNOWN,23.0,7.29,3988.0,28512.0,2507.0,2024.0
55996.0,Koi wa Futago de Warikirenai,12.0,TV,"Jul 10, 2024 to Sep 25, 2024","Pony Canyon, Movic, AT-X, Tokyo MX, Infinite, Kadokawa Media House, BS NTV, Kadokawa, Bandai Namco Music Live",ROLL2,Light novel,"Comedy, Romance",23.0,6.31,16477.0,80712.0,3070.0,2024.0
55998.0,Momochi-san Chi no Ayakashi Ouji,12.0,TV,"Jan 6, 2024 to Mar 23, 2024","Aniplex, Movic, BS11, Crunchyroll",Drive,Manga,"Romance, Supernatural",24.0,6.49,14352.0,70182.0,3288.0,2024.0
55999.0,Skysonar,1.0,Music,"Jul 15, 2023","OLM, Hololive Production",INTERFACEDOGS,Original,UNKNOWN,4.0,6.49,295.0,,15756.0,2023.0
56005.0,Tomoshibi Serenade,1.0,Music,"Apr 9, 2022",UNKNOWN,UNKNOWN,Original,"Drama, Fantasy",3.0,6.33,119.0,,19738.0,2022.0
56006.0,Twilight Little Star,1.0,Music,"Jul 3, 2023",UNKNOWN,UNKNOWN,Original,UNKNOWN,3.0,5.99,416.0,,14714.0,2023.0
56014.0,"Uri, Dasi",1.0,Music,"Feb 25, 2022",UNKNOWN,LICO,Web manga,UNKNOWN,1.0,6.27,104.0,,21073.0,2022.0
56015.0,Miraijima,1.0,Music,"Jul 17, 2023",Hololive Production,BUDDHA INC.,Other,UNKNOWN,3.0,6.32,614.0,,13310.0,2023.0
56034.0,Fuuga no Gihou,1.0,Movie,Nov 1967,UNKNOWN,UNKNOWN,Original,UNKNOWN,2.0,5.29,139.0,125062.0,19427.0,1967.0
56035.0,Renjo Shiika,1.0,Music,"Jul 18, 2023",Hololive Production,UNKNOWN,Original,UNKNOWN,4.0,6.33,218.0,,17483.0,2023.0
56036.0,......,1.0,Music,"Jun 11, 2023",UNKNOWN,Flat Studio,Original,"Horror, Supernatural",2.0,6.54,402.0,,14961.0,2023.0
56055.0,Monsters: Ippyaku Sanjou Hiryuu Jigoku,1.0,ONA,"Jan 22, 2024",UNKNOWN,E&H Production,Manga,UNKNOWN,25.0,7.7,26312.0,12742.0,3524.0,2024.0
56059.0,Penetrate Blue,1.0,ONA,"Feb 13, 2022",UNKNOWN,UNKNOWN,Original,"Action, Girls Love, Sci-Fi",24.0,5.73,136.0,110662.0,15112.0,2022.0
56062.0,Naze Boku no Sekai wo Daremo Oboeteinai no ka?,12.0,TV,"Jul 13, 2024 to Sep 28, 2024","Magic Capsule, KlockWorx, Asmik Ace, Tokyo MX, Good Smile Company, Kansai Telecasting, Contents Seed, Kadokawa, Dream Shift, Fabtone, NetEase, BS Asahi, Bergamo",Project No.9,Light novel,"Action, Fantasy, Sci-Fi",23.0,6.27,30201.0,83542.0,2178.0,2024.0
56063.0,NieR:Automata Ver1.1a Part 2,12.0,TV,"Jul 5, 2024 to Sep 27, 2024","Aniplex, Square Enix",A-1 Pictures,Game,"Action, Fantasy, Sci-Fi",23.0,8.02,20218.0,6262.0,2456.0,2024.0
56064.0,Kimi ni Aeta!,1.0,PV,"Jul 23, 2023",Kassen,CoMix Wave Films,Game,UNKNOWN,1.0,6.59,467.0,,14145.0,2023.0
56065.0,Shiny Smily Story,1.0,Music,"Aug 15, 2019",Hololive Production,UNKNOWN,Original,UNKNOWN,1.0,6.48,263.0,,16997.0,2019.0
56067.0,Sea Cat,1.0,Movie,1988,UNKNOWN,Oh! Production,Original,UNKNOWN,21.0,6.04,140.0,95842.0,19590.0,1988.0
56093.0,Suiyoubi no Yakusoku: Another Story,1.0,Music,"Oct 23, 2020",UNKNOWN,UNKNOWN,Original,UNKNOWN,3.0,6.38,110.0,,20857.0,2020.0
56105.0,Nanashi Kaidan 2nd Season,5.0,TV,"Aug 7, 2023 to Aug 11, 2023",Shogakukan-Shueisha Productions,UNKNOWN,Original,UNKNOWN,6.0,5.54,139.0,118062.0,10909.0,2023.0
56106.0,Bear Bear Bear Kuma Punch!! Daiundoukai-hen,3.0,Special,"Jul 26, 2023 to Sep 27, 2023",UNKNOWN,EMT Squared,Light novel,"Comedy, Fantasy, Sports",0.58,6.29,475.0,82212.0,11797.0,2023.0
56111.0,ChroNoiR Episode.0,1.0,ONA,"Jul 28, 2023",UNKNOWN,A-1 Pictures,Mixed media,UNKNOWN,8.0,7.14,595.0,36202.0,10626.0,2023.0
56142.0,Bishoujo Muzai ❤ Pirates,1.0,Music,"Jul 30, 2023",Hololive Production,UNKNOWN,Original,UNKNOWN,3.0,7.36,917.0,,12367.0,2023.0
56146.0,Good Night World,12.0,ONA,"Oct 12, 2023","Sonilude, Mixer",NAZ,Web manga,"Drama, Fantasy",24.0,7.03,22382.0,41992.0,3129.0,2023.0
56153.0,Mihitsu no Koi,,OVA,"Oct 27, 2023 to ?",UNKNOWN,Nur,Original,UNKNOWN,20.0,6.65,614.0,,11065.0,2023.0
56154.0,Mahou Touki Lilustear,,OVA,"Oct 27, 2023 to ?",UNKNOWN,Majin,Game,UNKNOWN,20.0,5.42,413.0,,12099.0,2023.0
56164.0,Hypersonic Music Club,1.0,ONA,"Aug 1, 2023",UNKNOWN,UNKNOWN,Web manga,UNKNOWN,7.0,6.22,129.0,86272.0,17795.0,2023.0
56165.0,Boukyaku Battery (TV),12.0,TV,"Apr 10, 2024 to Jul 3, 2024","Kadokawa, dugout",MAPPA,Manga,UNKNOWN,23.0,7.5,13593.0,19022.0,3820.0,2024.0
56172.0,"Temple x Kanojo, Okarishimasu",4.0,ONA,"Aug 5, 2023 to Aug 26, 2023",UNKNOWN,AQUA ARIS,Manga,UNKNOWN,1.0,5.84,756.0,105532.0,10086.0,2023.0
56175.0,Oomuro-ke: Dear Sisters,1.0,Movie,"Feb 2, 2024","Lantis, Ichijinsha, Cloud22, Bandai Namco Filmworks","Passione, Studio Lings",Manga,"Comedy, Girls Love",43.0,7.8,2787.0,10242.0,5630.0,2024.0
56176.0,Kyozou no Carousel,1.0,Music,"Aug 4, 2023",UNKNOWN,Maxilla,Other,UNKNOWN,3.0,5.99,205.0,,18262.0,2023.0
56178.0,Celia-sensei no Wakuwaku Magical Kyoushitsu Season 2,18.0,ONA,"Aug 4, 2023 to Apr 19, 2024",UNKNOWN,AQUA ARIS,Light novel,"Comedy, Fantasy",1.0,5.89,170.0,103442.0,14794.0,2023.0
56179.0,Delico's Nursery,13.0,TV,"Aug 8, 2024 to Dec 1, 2024","Aniplex, Magic Capsule, Tokyo MX, BS11, Contents Seed, Watanabe Entertainment",J.C.Staff,Other,"Fantasy, Mystery",23.0,6.84,3645.0,50442.0,3608.0,2024.0
56186.0,Six Feet Under,1.0,Music,"Jul 25, 2023",UNKNOWN,BUDDHA INC.,Other,UNKNOWN,3.0,5.88,201.0,,18184.0,2023.0
56189.0,Grendizer U,13.0,TV,"Jul 6, 2024 to Sep 28, 2024","Pony Canyon, Dynamic Planning",Gaina,Manga,"Action, Sci-Fi",23.0,5.95,1424.0,100562.0,7586.0,2024.0
56191.0,I Like U,1.0,Music,"Aug 3, 2023",UNKNOWN,Arch,Original,UNKNOWN,3.0,6.18,114.0,,19735.0,2023.0
56196.0,Boku no Hero Academia the Movie 4: You're Next,1.0,Movie,"Aug 2, 2024","Dentsu, Yomiuri Telecasting, Movic, TOHO, Sony Music Entertainment, Nippon Television Network, Shueisha",Bones,Manga,UNKNOWN,110.0,7.45,3633.0,21142.0,3098.0,2024.0
56210.0,Neoki Yashinoki,1.0,Music,"Jul 28, 2023",UNKNOWN,UNKNOWN,Original,UNKNOWN,1.0,6.37,154.0,,19647.0,2023.0
56213.0,Suki na Ko ga Megane wo Wasureta Short Episode,4.0,ONA,"Jul 31, 2023 to Sep 24, 2023",UNKNOWN,GoHands,Manga,UNKNOWN,0.77,6.04,388.0,95902.0,12833.0,2023.0
56218.0,Houkago no Breath,4.0,ONA,"Sep 6, 2023 to Dec 13, 2023",UNKNOWN,Wit Studio,Game,UNKNOWN,9.0,7.05,2730.0,40792.0,7482.0,2023.0
56228.0,Rekishi ni Nokoru Akujo ni Naru zo,13.0,TV,"Oct 2, 2024 to ?","Lantis, Half H.P Studio, Kadokawa, Bandai Namco Music Live",Maho Film,Light novel,"Comedy, Fantasy, Romance",23.0,6.89,5140.0,48332.0,3280.0,2024.0
56230.0,Jiisan Baasan Wakagaeru,11.0,TV,"Apr 7, 2024 to Jun 16, 2024","AT-X, Nippon Columbia, On-Lead, Kadokawa",Gekkou,Web manga,"Comedy, Romance, Supernatural",24.0,7.48,39710.0,19762.0,1857.0,2024.0
56242.0,Sengoku Youko: Yonaoshi Kyoudai-hen,13.0,TV,"Jan 11, 2024 to Apr 4, 2024","Nippon Animation, Nagoya Broadcasting Network, Crunchyroll, ABC Animation, FuRyu, Mixer, NetEase, BS Asahi, Bandai Namco Music Live, ABC Frontier",White Fox,Manga,"Action, Adventure, Fantasy",23.0,6.98,15375.0,43942.0,3102.0,2024.0
56243.0,Jujutsu Kaisen 2nd Season Recaps,2.0,TV Special,"Aug 11, 2023 to Aug 18, 2023",TOHO animation,MAPPA,Manga,"Action, Supernatural",24.0,7.64,11737.0,14252.0,4481.0,2023.0
56247.0,Boukenroku,1.0,Music,"Aug 11, 2023",UNKNOWN,YURUPPE Inc.,Original,"Adventure, Sci-Fi",3.0,6.68,203.0,,18564.0,2023.0
56273.0,Yuanshen: Jiaoxiang Yinyue Hui CM Duanpian,1.0,CM,"Aug 13, 2023",miHoYoAnime,UNKNOWN,Game,UNKNOWN,1.0,7.13,963.0,,11829.0,2023.0
56348.0,Dungeon no Naka no Hito,12.0,TV,"Jul 6, 2024 to Sep 28, 2024","Mainichi Broadcasting System, Nikkatsu, Hakuhodo DY Music & Pictures, Futabasha, Bushiroad Move, U's Music",OLM,Web manga,"Adventure, Comedy, Fantasy",24.0,7.09,11976.0,39112.0,3826.0,2024.0
56352.0,"Loop 7-kaime no Akuyaku Reijou wa, Moto Tekikoku de Jiyuu Kimama na Hanayome Seikatsu wo Mankitsu suru",12.0,TV,"Jan 7, 2024 to Mar 24, 2024","Pony Canyon, AT-X, DAX Production, Docomo Anime Store, Overlap, Crunchyroll, Muse Communication, MAGNET","Studio Kai, HORNETS",Light novel,"Fantasy, Romance",23.0,7.5,84024.0,19162.0,1442.0,2024.0
56364.0,Yggdrasil,1.0,Music,"Apr 2, 2023",Hololive Production,UNKNOWN,Original,UNKNOWN,3.0,6.53,318.0,,14994.0,2023.0
56376.0,Uchi no Kaisha no Chiisai Senpai no Hanashi Mini Anime,12.0,ONA,"Jul 8, 2023 to Oct 4, 2023",UNKNOWN,AQUA ARIS,Web manga,UNKNOWN,1.0,5.68,221.0,113632.0,14778.0,2023.0
